method,substeps,dt,scenario,delta,dtype,status,first_failure_time,completed_steps,completed_time,forward_seconds,diagnostic_wall_seconds,min_determinant,min_variance,nonfinite_modes,nonpositive_diagonals,uncertainty_violations,n_x,n_x_sem,heating_residual_x,n_y,n_y_sem,heating_residual_y,n_z,n_z_sem,heating_residual_z,comparison_time,trajectory_mean_rms,terminal_mean_rms,covariance_rms,covariance_max_abs,Vxx_max_abs,Vpp_max_abs,Cxp_max_abs,paired_n_x,paired_n_x_sem,paired_n_y,paired_n_y_sem,paired_n_z,paired_n_z_sem,role,reference_valid,reference_trajectory_mean_rms,reference_covariance_max_abs,trajectory_error_above_reference_floor,benchmark_status,bptt_duration,bptt_forward_seconds,backward_seconds,bptt_total_seconds,bptt_finite,peak_process_rss_bytes,peak_cuda_allocated_bytes
euler_maruyama,1,0.01,modulation_minus,1.0,float64,nonfinite,0.36000000000000004,89,0.88,0.058532546943752095,9.809513959015021,-2.4948003869184e+291,,1280,157440,198400,1.0933187490121467e+153,,,13.219369357729509,0.9882171552034306,,5.151799314732556,0.02187464844445009,,0.88,2.793222587028756e+76,2.635120918366362e+77,,2.0612890128313187e+156,2.0612890128313187e+156,3.288512032405534e+150,2.603569419270613e+153,1.0933187490121467e+153,,8.173477682636236,0.9865464398118149,0.08575019045135351,0.001409481399551967,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
euler_maruyama,2,0.005,modulation_minus,1.0,float64,nonfinite,0.7100000000000001,300,1.49,0.15253410971490666,16.663390005996916,-4.048662947482829e+16,,1280,359680,480000,-2.5717382872099206e+79,4.237290313075713e+79,,10.238603905063304,0.19946323755143744,,5.1736265135871,0.031382284374075066,,1.49,2.24761297240935e+39,2.752752460831556e+40,2.676755613852279e+80,2.047303066831014e+82,2.7742553209744124e+81,2.047303066831014e+82,7.536405925109908e+81,-2.5717382872099206e+79,4.237290313075713e+79,5.165157431247773,0.18911299797409883,0.10616963259657423,0.0017329352204874004,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
euler_maruyama,4,0.0025,modulation_minus,1.0,float64,nonfinite,1.51,1128,2.81,0.5022892280831002,31.7136555800098,-1.439652414253823e+163,,1280,966400,1318400,-1.5907638314655097e+22,3.956616010875253e+22,,11.766946556433693,0.1866479640361353,,5.315345201138941,0.04473514630286665,,2.81,47850306631.785355,803543290819.579,1.578406719518908e+23,1.488648824090648e+25,1.488648824090648e+25,4.8021191320208387e+24,8.454980188637952e+24,-1.5907638314655097e+22,3.956616010875253e+22,6.654202226949733,0.1605324912905348,0.15177515707301814,0.0024519812824462255,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
euler_maruyama,8,0.00125,modulation_minus,1.0,float64,nonfinite,3.3899999999999997,4619,5.7700000000000005,1.8734954437240958,66.37753494401113,-6.96173189944793e+187,,1280,2976000,4005120,3.846257437393453e+50,4.293066990389378e+50,,15.32664254223193,0.25354924559049574,,5.479122383910118,0.058895493698064856,,5.7700000000000005,3.6896126517492726e+24,8.870430428412206e+25,1.4057204197162579e+51,2.2502036895412425e+53,2.2502036895412425e+53,3.340724126992349e+51,2.7417712808142167e+52,3.846257437393453e+50,4.293066990389378e+50,10.07121611081905,0.22026214997245683,0.22238416313170348,0.0035888587059663534,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
euler_maruyama,16,0.000625,modulation_minus,1.0,float64,nonfinite,8.08125,20601,12.870000000000001,7.853004203672754,154.19312897502095,-1.141798154164768e+46,,1280,10044160,15004160,-2352.0061576266116,1410.6587760408997,,23.75968781472358,0.41325811700207427,,5.9195162352285235,0.07200394963941265,,12.870000000000001,4.619791454623228,147.91329932294735,2724.1613102788037,594160.5792956047,109413.87805035955,594160.5792956047,255131.09066686366,-2357.7210154144695,1410.656635237487,18.139689566227723,0.37435440970908057,0.33312734648202846,0.005531506573532426,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
euler_maruyama,32,0.0003125,modulation_minus,1.0,float64,ok,,64000,20.0,23.467902557284106,266.0507740920002,1.775620866063003,0.7619711908381235,0,0,0,24.588732594373788,0.3902323310154798,,17.487106140762275,0.2647242954666972,,6.2115967198531195,0.07866989966474246,,20.0,1.4408142160652195,3.0098140236588806,0.06587656273738493,0.7890636739283831,0.7890636739283831,0.7247171601592984,0.7059103921558806,18.54406174027633,0.34564839309592216,11.543862281903193,0.2180350177102604,0.2878621680084464,0.004862845959230374,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
euler_maruyama,64,0.00015625,modulation_minus,1.0,float64,ok,,128000,20.0,44.71010922495043,314.37590282500605,2.466791656692886,1.4530551232113649,0,0,0,10.841255873014907,0.1376561352974167,,9.415109282088498,0.11654077185565877,,6.064552814495476,0.07661006750199843,,20.0,0.5677227185797079,1.1026500964255426,0.01064568985861116,0.05098128923865186,0.05098128923865186,0.04588636359431941,0.04715536947973298,4.796585018917437,0.0810427466181456,3.471865423229421,0.05943974882288042,0.14081826265080152,0.0023711217488112204,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
platen,1,0.01,modulation_minus,1.0,float64,covariance_failure,13.75,2000,20.0,2.325577810726827,219.0658157620055,-198.27655470538411,-22.886254146344626,0,556800,801280,8.36559064437889,0.12437268532132752,,7.204476823160441,0.0819327511229835,,5.9268286465717015,0.07474127340551832,,20.0,1.8464409980808483,3.278545658039061,0.6472211946089912,24.543630310507226,24.543630310507226,24.312440998791818,16.298012921820206,2.3209197902814322,0.09588323277398973,1.2612329643013558,0.04151362991792599,0.0030940947270263744,0.0010445359535998793,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
platen,2,0.005,modulation_minus,1.0,float64,ok,,4000,20.0,3.9692535999347456,222.83490938998875,2.4701940420994886,1.4866309014213441,0,0,0,6.257265062032775,0.07219987806017938,,6.061152220966724,0.06729046619821044,,5.923555595084935,0.07469315456711469,,20.0,0.47142564221379946,0.857705651109752,0.013223829018937048,0.09847241789338224,0.09847241789338224,0.08873567228368806,0.09328891472128376,0.21259420793531617,0.01265880102616021,0.11790836210764026,0.008085746436008756,-0.00017895675973765205,0.000482153554113389,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
platen,4,0.0025,modulation_minus,1.0,float64,ok,,8000,20.0,6.887716107128654,227.19189856099547,2.4703482906021663,1.488841753197732,0,0,0,6.068861048897798,0.06938207471400362,,5.9554279790517235,0.06678685882025598,,5.923835590907332,0.0746769429761662,,20.0,0.11890858906179946,0.2142528329884302,0.003431045912802492,0.024167300669213354,0.024167300669213354,0.02170078687685173,0.02289210111833731,0.024190194800338627,0.002940049624066026,0.012184120192644312,0.0020531665877244346,0.00010103906265800839,0.00025026077423656617,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
platen,8,0.00125,modulation_minus,1.0,float64,ok,,16000,20.0,12.803742467949633,236.49800857002265,2.4703550516242845,1.488823995282075,0,0,0,6.047789270182873,0.06906180929486398,,5.944296395476025,0.06677375080475646,,5.923891885172584,0.07467126764775504,,20.0,0.031461575979973636,0.05463005881814792,0.0008557211469982646,0.006003701066831013,0.006003701066831013,0.005393200703237788,0.0056926965034373375,0.0031184160854141373,0.0008525160238038107,0.001052536616941742,0.0006099963155065116,0.0001573333279092193,0.00011976861730786374,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
platen,16,0.000625,modulation_minus,1.0,float64,ok,,32000,20.0,25.601789965876378,253.6860508690006,2.4703552326283105,1.488839992897209,0,0,0,6.04514172092791,0.068962622550785,,5.943414624303358,0.06682541741989517,,5.923705748270387,0.07466512808387384,,20.0,0.009331817228810624,0.014664474400646934,0.00021140301796772202,0.0014827044474667872,0.0014827044474667872,0.0013324749168948102,0.001406481290338088,0.00047086683045228356,0.0003216310077272225,0.0001707654442757642,0.0002655414448746704,-2.880357428647974e-05,5.4612362728510997e-05,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
platen,32,0.0003125,modulation_minus,1.0,float64,ok,,64000,20.0,47.27660200127866,288.492346811021,2.4703551028919652,1.4888450143133503,0,0,0,6.0447413243735175,0.06896050942954032,,5.943362037397299,0.0668341523639155,,5.923723350976787,0.07466443163801849,,20.0,0.0033727865382362308,0.004481750699472876,5.033436804655534e-05,0.00035300303650664944,0.00035300303650664944,0.0003174147111923986,0.00033491542364629326,7.047027605952029e-05,0.00013640714436297837,0.00011817853821434875,0.0001226304876639224,-1.1200867889924537e-05,2.820706357934754e-05,candidate,True,0.0006538340020232389,1.76488078666992e-05,True,,,,,,,,
platen,64,0.00015625,modulation_minus,1.0,float64,ok,,128000,20.0,92.00395085453056,358.3792479359836,2.470355047213157,1.488846299770991,0,0,0,6.044604094623746,0.06895884826064695,,5.943288149342835,0.0668312118667457,,5.923738525471656,0.07466228880970349,,20.0,0.0013638240822105602,0.0016018319730711351,1.0066746446422256e-05,7.059782057883268e-05,7.059782057883268e-05,6.349876156974688e-05,6.698581149369373e-05,-6.675947371473315e-05,5.424708912231696e-05,4.429048375799011e-05,4.921979859890752e-05,3.97362698278995e-06,1.3111354074199822e-05,candidate,True,0.0006538340020232389,1.76488078666992e-05,False,,,,,,,,
platen,128,7.8125e-05,modulation_plus,1.0,float64,ok,,256000,20.0,174.2904899198329,491.41650367798866,2.3448338532659534,1.455328080389701,0,0,0,5.916826101493142,0.07295590912193221,,6.206107667104518,0.07433980888090833,,6.044562455038816,0.0719846197855549,,20.0,0.0007406938146249719,0.0008430060577686858,2.676039130464465e-06,1.952222743017984e-05,1.7774011450200078e-05,1.952222743017984e-05,1.8607270477297155e-05,9.355870290681784e-05,2.960513558225413e-05,-2.719746810186586e-05,2.689429642939613e-05,1.2052302044950712e-05,7.1084739525716415e-06,reference_halving_check,,,,,,,,,,,,
platen,256,3.90625e-05,modulation_plus,1.0,float64,ok,,512000,20.0,344.9691286717716,771.6138353949937,2.3448338509364817,1.455328077379957,0,0,0,5.916732542790236,0.07295284446149332,,6.206134864572617,0.07433801347685463,,6.044550402736768,0.07198458026436302,,,,,,,,,,,,,,,,finer_reference,,,,,,,,,,,,
euler_maruyama,1,0.01,modulation_plus,1.0,float64,nonfinite,0.31,77,0.76,0.048816102964337915,8.480418421007926,-688805967298560.0,,1280,143360,172800,-3.19376433404002e+278,,,13.986799564204894,1.3519205235792382,,5.1574452804247315,0.021820782026305226,,0.76,7.452251174312033e+138,6.539323866048921e+139,,9.39570265483699e+280,9.39570265483699e+280,4.071877199494115e+280,6.18531708269326e+280,-3.19376433404002e+278,,8.927668332616888,1.346745585791769,0.08811888821136307,0.0015542818059970363,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
euler_maruyama,2,0.005,modulation_plus,1.0,float64,nonfinite,0.6,247,1.23,0.12503661596565507,13.691732606996084,-747862723919872.0,,1280,285440,381440,-1.0521583888101651e+275,,,10.525900910551709,0.18994793661990428,,5.17495147333036,0.029176310432588136,,1.23,1.7803871419256755e+137,1.9825552161709143e+138,,6.773198674470579e+277,6.773198674470579e+277,5.228808558790959e+277,5.951114114135549e+277,-1.0521583888101651e+275,,5.420406057540724,0.1768487285167829,0.10206958324073692,0.0017312751046124402,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
euler_maruyama,4,0.0025,modulation_plus,1.0,float64,nonfinite,1.26,941,2.35,0.41317527793580666,26.573959556990303,-79494727598080.0,,1280,815360,1104640,-1.7042006884644104e+260,,,11.835628532368295,0.18476146384593142,,5.292868446795864,0.04510098772808577,,2.35,3.696752749907422e+129,5.679059333174596e+130,,8.459949135227584e+262,8.459949135227584e+262,1.5564054753805442e+262,3.628651423808729e+262,-1.7042006884644104e+260,,6.628355218845542,0.1620441175538141,0.14923071138418667,0.002564397535045481,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
euler_maruyama,8,0.00125,modulation_plus,1.0,float64,nonfinite,2.8025,3810,4.76,1.514631007652497,54.824064893997274,-1.109067877648326e+130,,1280,2469120,3298560,-6.020651033585577e+139,9.952900906403763e+139,,15.599503887885387,0.2629036020262766,,5.478989960484695,0.05866819811261074,,4.76,1.844610589438506e+69,4.02869033821285e+70,3.1005236054728417e+140,3.895963462838873e+142,3.895963462838873e+142,1.0935533101957086e+142,2.0640842379101158e+142,-6.020651033585577e+139,9.952900906403763e+139,10.287617180761854,0.2291831044447116,0.21820432345233237,0.003771003584732564,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
euler_maruyama,16,0.000625,modulation_plus,1.0,float64,nonfinite,6.5975,16879,10.540000000000001,6.243416992860148,126.18077291498776,-3.402823669209385e+38,,1280,8563200,12499200,19.57045316342859,22.358910150820815,,23.952492578057008,0.4280537667627146,,5.871613131852371,0.07038448418641469,,10.540000000000001,2.1711237805207024,20.582847070488008,59.015509375595336,9147.768795920412,3300.9692279469978,9147.768795920412,5571.365262684025,14.154726847266318,22.34952749665383,18.280089258041773,0.3848069656787847,0.3262109189211549,0.005611801289499959,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
euler_maruyama,32,0.0003125,modulation_plus,1.0,float64,covariance_failure,17.488125,64000,20.0,23.22271626139991,265.5702121099748,-1.7620485161216382,-0.5937784724687136,0,1871360,10289920,37.07192769787722,0.7235673770575456,,25.988451092313777,0.43505033864703857,,6.413894780055864,0.07689812235305983,,20.0,1.9936614141240045,4.311184452810763,0.12846722093592172,2.172863254417387,1.9495687953932155,2.172863254417387,1.7837247856792031,31.155101596384057,0.6793886958100023,19.782343425209273,0.3853906111012276,0.36933232501704993,0.006230850292906086,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
euler_maruyama,64,0.00015625,modulation_plus,1.0,float64,ok,,128000,20.0,43.499739649065305,312.6434081180196,2.3398093869993466,1.4124196374485112,0,0,0,12.428393185885364,0.18005099075856967,,11.260215916460938,0.15042610674126766,,6.224251706742018,0.07434733391778355,,20.0,0.734486967088179,1.4477559718994142,0.01146929244459126,0.0525924717732269,0.04762756005837776,0.0525924717732269,0.049464218605579334,6.5115670843922135,0.12233932098805393,5.0541082493564184,0.08859997195025586,0.17968925170320643,0.0030122883971022605,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
platen,1,0.01,modulation_plus,1.0,float64,nonfinite,8.49,1302,13.01,1.4222123531217221,142.2484061139985,-7.555786372591432e+22,-2.2916392547954797e+263,1280,446720,578560,-9.260337566072872e+261,,,7.1156718654573945,0.08611271854186159,,5.695892455228219,0.06752372929927823,,13.01,2.2430243825564605e+129,8.093558062883786e+130,,2.2916392547954797e+263,1.5255987219372286e+263,2.2916392547954797e+263,1.8697919451792402e+263,-9.260337566072872e+261,,1.2952990611134263,0.039656290801761494,0.004663611481729441,0.0010799640603722182,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
platen,2,0.005,modulation_plus,1.0,float64,ok,,4000,20.0,3.8318558969185688,221.4553679820092,2.3446624904507654,1.4542860338476604,0,0,0,6.202902487128287,0.07580499831642573,,6.446310056798,0.07752001355456374,,6.045051976357122,0.07202905867528675,,20.0,0.639534257864456,1.1577645468278703,0.01379658240649327,0.1097987924340984,0.09986946685378761,0.1097987924340984,0.10449609525547374,0.2860763856351444,0.015938063229337048,0.24020238969348473,0.01254709320710574,0.0004895213183098879,0.0005754554479742437,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
platen,4,0.0025,modulation_plus,1.0,float64,ok,,8000,20.0,6.853010876628105,227.49615524400724,2.3448270233747874,1.4553321467838147,0,0,0,5.953425381097269,0.07321342781564785,,6.238701063499978,0.07465534238805917,,6.044630185150783,0.07200152385329012,,20.0,0.16037077892580268,0.28965403557215275,0.003643732477810143,0.0267677314235506,0.024287794927457362,0.0267677314235506,0.02547172041464064,0.03659927960413018,0.003662972972951623,0.03259339639546296,0.0029900375113822305,6.773011196961411e-05,0.0002765986554234752,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
platen,8,0.00125,modulation_plus,1.0,float64,ok,,16000,20.0,12.401316391886212,235.67862021000474,2.344833440985378,1.4553290988203353,0,0,0,5.922040632041471,0.07294527513090043,,6.2104599485098415,0.07439100709975993,,6.044497419332011,0.07199934520425748,,20.0,0.04175458221603622,0.07338771760807968,0.0009099253915274546,0.0066373019131980016,0.006036314688332212,0.0066373019131980016,0.006323059535624179,0.005214530548330646,0.001073016646906519,0.0043522814053303755,0.0008628264551361764,-6.503570680541597e-05,0.000134883065499937,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
platen,16,0.000625,modulation_plus,1.0,float64,ok,,32000,20.0,24.637688977934886,252.71537597099086,2.344833901708778,1.455328332634675,0,0,0,5.917876898164834,0.07291890948944779,,6.20675635032621,0.0743428090123569,,6.044488660083406,0.07199163142835033,,20.0,0.011866142708423743,0.019284945322427992,0.00022479203972472638,0.0016392740095119152,0.0014919048561017334,0.0016392740095119152,0.0015620848746544722,0.001050796671692509,0.00035762945625659716,0.0006486832216956668,0.0002962885242553442,-7.379495540678649e-05,6.364714666293835e-05,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
platen,32,0.0003125,modulation_plus,1.0,float64,ok,,64000,20.0,46.8558630112675,288.1992969849962,2.3448338840547036,1.4553281405245084,0,0,0,5.916909820834966,0.07295280219288026,,6.206164325071191,0.07433660573051974,,6.044536353326401,0.07198641098202946,,20.0,0.004041690208952949,0.005622539155563548,5.3522448346805395e-05,0.0003903729522924948,0.00035536538313341026,0.0003903729522924948,0.000372035799530851,8.371934182420797e-05,0.00015590263899593096,5.6657966676811924e-05,0.0001402328989742441,-2.6101712409516948e-05,2.8491765064992155e-05,candidate,True,0.0007406938146249719,1.952222743017984e-05,True,,,,,,,,
platen,64,0.00015625,modulation_plus,1.0,float64,ok,,128000,20.0,89.58452984027099,357.61637973197503,2.3448338613497155,1.4553280924240644,0,0,0,5.916883306440642,0.07295708909307153,,6.206118650217616,0.07433915889016939,,6.0445531978984794,0.07198490088723696,,20.0,0.0015525959053306665,0.0018566267532313361,1.0704383569638912e-05,7.808347356963452e-05,7.108765149421714e-05,7.808347356963452e-05,7.442086732167841e-05,5.7204947499827034e-05,5.8438697018871235e-05,1.0983113107359651e-05,6.027479279638433e-05,-9.257140337150024e-06,1.3024456385880731e-05,candidate,True,0.0007406938146249719,1.952222743017984e-05,False,,,,,,,,
platen,128,7.8125e-05,seeded_policy,1.0,float64,ok,,256000,20.0,276.2068539347092,602.5455049939919,2.2681923668395356,0.7040465915422652,0,0,0,7.336175878262172,0.10934685383516954,,6.880339197657133,0.10170809880765347,,6.020550330186537,0.07848134904118277,,20.0,0.0007558396065237363,0.0009288934652227959,4.701889780432675e-05,0.0005468956235152866,0.0005454033745877496,0.0005468956235152866,0.00046126777954536013,-1.5463015873463376e-05,4.565891793062919e-05,-2.074399778948571e-05,3.997111098662858e-05,8.24614416221737e-06,7.40678646429566e-06,reference_halving_check,,,,,,,,,,,,
platen,256,3.90625e-05,seeded_policy,1.0,float64,ok,,512000,20.0,551.9272227730253,991.5537284720049,2.2681990463165436,0.7040837937683057,0,0,0,7.336191341278052,0.10934831967398441,,6.880359941654937,0.10170304168763775,,6.020542084042375,0.07848095136979819,,,,,,,,,,,,,,,,finer_reference,,,,,,,,,,,,
euler_maruyama,1,0.01,seeded_policy,1.0,float64,nonfinite,0.4,90,0.89,0.12473293510265648,10.26602815001388,-1.0076418516839318e+264,,12,99422,131760,-5.304506361775619e+278,,,12.610670865410228,0.3022698303091583,,5.153517262330611,0.02236402791057363,,0.89,2.58804621396442e+138,2.4552362177709115e+139,,3.400222949286513e+283,3.400222949286513e+283,2.7255278100753344e+282,9.626734757297908e+282,-5.304506361775619e+278,,7.567978587624382,0.2967805704676929,0.10270731479450693,0.0017113099956330017,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.031983733002562076,0.04816716999630444,0.08015090299886651,True,3720781824,
euler_maruyama,2,0.005,seeded_policy,1.0,float64,nonfinite,0.745,296,1.47,0.28902248782105744,17.153321204998065,-3.885337784451458e+84,,1,184464,256763,-6.138307767973243e+92,6.138307767973246e+92,,11.284547256893244,0.16461563192918896,,5.1783179990520285,0.03145456352381536,,1.47,2.1091349695954558e+45,2.5658734328793826e+46,1.2780196829844206e+94,3.1983024496218512e+97,3.1983024496218512e+97,9.012476248248906e+96,1.6977816367817513e+97,-6.138307767973243e+92,6.138307767973246e+92,6.182172491391523,0.14865770929038344,0.1205687413562026,0.002022906880294404,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.04214221198344603,0.04332292499020696,0.08546513697365299,True,3720781824,
euler_maruyama,4,0.0025,seeded_policy,1.0,float64,nonfinite,1.44,1044,2.6,0.8083807527727913,30.54629672097508,-5.065326622169181e+176,,1,328960,510430,1.4336737169789322e+23,1.4336737169789398e+23,,11.984202295334097,0.1670432809024578,,5.308489856197993,0.04667963573817857,,2.6,21422004645.810863,346083076550.67755,2.1114863983460225e+23,6.1566982614492876e+26,6.1566982614492876e+26,3.134276999804524e+26,4.392812055574082e+26,1.4336737169789322e+23,1.4336737169789398e+23,6.818086043560144,0.14059441330904332,0.1540523713949372,0.0026686750976184855,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.08042892799130641,0.08354512302321382,0.16397405101452023,True,3720781824,
euler_maruyama,8,0.00125,seeded_policy,1.0,float64,nonfinite,2.8775,4006,5.0,2.6555690412642434,60.44493346399395,-4.309103330548428e+214,,1,779627,1343386,-17315852.799852826,17315872.82795302,,14.339516372134621,0.21441255697817463,,5.456136733166827,0.058612851270533534,,5.0,119.26066609179868,2669.265201010089,127696072.85342558,650193134617.411,66690330984.61973,650193134617.411,208234473181.12582,-17315858.17938381,17315872.82453523,9.073810304169546,0.181209265309733,0.2044536167308523,0.003514204794876599,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.15409588802140206,0.1576046510017477,0.31170053902314976,True,3720781824,
euler_maruyama,16,0.000625,seeded_policy,1.0,float64,nonfinite,5.685625,15669,9.790000000000001,9.560677056229906,125.87111234999611,-6.835158514946912e+97,,1,2063312,4237245,11465602256844.982,11465602256819.201,,17.710565124737403,0.2857250274792945,,5.775464913458382,0.0698704190272759,,9.790000000000001,125825.911362648,3938974.0756546278,37809634193217.99,2.6144687643211123e+17,2.6144687643211123e+17,4.082954858762135e+16,1.0331872020290776e+17,11465602256839.133,11465602256819.201,12.0587845161558,0.24096953172621507,0.25662156273595543,0.0046308648860841715,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.30476976599311456,0.3163178109971341,0.6210875769902486,True,3720781824,
euler_maruyama,32,0.0003125,seeded_policy,1.0,float64,nonfinite,11.469062500000001,63225,19.75,36.718438643350964,284.5774379420036,-6.690223559559187e+43,,1,5486997,15735915,37.662552497067004,0.8482270062776137,,24.12427005375942,0.46351169587148916,,6.316475837583256,0.08242584964989198,,19.75,1.839472780825781,4.020540216211378,0.41505476126050883,2766.2086431994794,2766.2086431994794,1111.5720662343756,1770.6452111372541,30.370192292580082,0.7740405547687159,17.271461888942742,0.39278959780128553,0.30826575500161657,0.005735892307121965,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.6089963839913253,0.6374158879916649,1.2464122719829902,True,3720781824,
euler_maruyama,64,0.00015625,seeded_policy,1.0,float64,ok,,128000,20.0,70.28154550059116,349.4043109799968,1.5095596402429141,0.5231866773855943,0,0,0,14.772459759035398,0.26260734804394736,,11.902298168345716,0.1941994273473804,,6.173487268179118,0.0804151434509498,,20.0,0.717598480041036,1.4510302757361082,0.0415218612391397,0.7116161397962202,0.7116161397962202,0.6952508804722493,0.6767343298469679,7.4362838807732174,0.1702514887446456,5.021958970688573,0.1073403398165523,0.1529369379925784,0.0027856953047513456,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,1.1959819270123262,1.2909078049997333,2.4868897320120595,True,3720781824,
platen,1,0.01,seeded_policy,1.0,float64,nonfinite,7.47,1264,12.63,2.58692398716812,144.4780161200033,-4.113761393303015e+62,,1,88850,193171,-9.181955418022776e+142,9.181955418022778e+142,,6.966267820955647,0.09088245782419091,,5.671729204316979,0.07098971859117645,,12.63,1.1175595065567384e+69,3.9732344668782267e+70,2.520474257723352e+143,1.7202071860865306e+147,6.909939147018502e+146,1.7202071860865306e+147,1.0902535015363105e+147,-9.181955418022776e+142,9.181955418022778e+142,1.0052639283342684,0.03526693615145951,0.0013409038151263209,0.0016024888597489725,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.04306510102469474,0.04487588201300241,0.08794098303769715,True,3720781824,
platen,2,0.005,seeded_policy,1.0,float64,ok,,4000,20.0,6.501143315777881,233.23407073601265,2.2568207425067417,0.6860351472673937,0,0,0,7.662026205881293,0.11550335104560237,,7.095141069893074,0.104686981144004,,6.021210031591152,0.07846706939344666,,20.0,0.6242999756256459,1.1816993616860134,0.04878608213004032,0.5922189643595466,0.5922189643595466,0.5851182154345302,0.5534852496032432,0.3258503276191196,0.01972735170762643,0.2148018722359315,0.01459246228481912,0.000659701404617847,0.0010091164562163854,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.07718231301987544,0.08404072199482471,0.16122303501470014,True,3720781824,
platen,4,0.0025,seeded_policy,1.0,float64,ok,,8000,20.0,10.864508298865985,238.14894578701933,2.2671570073708294,0.699694170795987,0,0,0,7.374886797170705,0.11013302463957718,,6.906245119606054,0.10199663596594098,,6.020821839871219,0.07844023355678985,,20.0,0.15689853675011994,0.2957493153308521,0.013175657223378726,0.1966997912741264,0.1966997912741264,0.1891805894994858,0.18772890129709677,0.03871091890852354,0.004574581813419532,0.02590592194891217,0.0038204610370594343,0.0002715096846839059,0.00034260176139486203,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.1467811029870063,0.1676217749773059,0.3144028779643122,True,3720781824,
platen,8,0.00125,seeded_policy,1.0,float64,ok,,16000,20.0,19.913732269022148,250.82374467200134,2.268105932197726,0.7032294268977216,0,0,0,7.339303802497355,0.10937058673577667,,6.882913146075967,0.10171099206313097,,6.020600201880189,0.07847554894592375,,20.0,0.04116973692331524,0.07542709510093949,0.003392939098239564,0.04814828812088057,0.04786094102744576,0.04814828812088057,0.04708052849055392,0.003127924235179345,0.0013759011292264515,0.002573948418826732,0.0011045531939506228,4.9871693649571895e-05,0.0001453139363819325,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.28338608899503015,0.32646305701928213,0.6098491460143123,True,3720781824,
platen,16,0.000625,seeded_policy,1.0,float64,ok,,32000,20.0,38.87944857025286,275.01503456401406,2.2681581589525344,0.7037256150719414,0,0,0,7.336364207110471,0.10935346814539584,,6.880279791375776,0.10168455362316524,,6.020518129879667,0.07848256329098967,,20.0,0.011811506187794689,0.020042049682047782,0.0009182712964623321,0.012177104613886991,0.01202439856040094,0.012177104613886991,0.011712323059091631,0.00018832884829627944,0.00048167994307067303,-5.940628136380053e-05,0.0003958680659748391,-3.2200306868347e-05,6.041645721359848e-05,candidate,True,0.0007558396065237363,0.0005468956235152866,True,ok,0.1,0.5547452419996262,0.6617851270129904,1.2165303690126166,True,3720781824,
